Year, Month, Day,     Extent,    Missing, Source Data,hemisphere
1988,9,30,7.979,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1988/nt_19880930_f08_v1.1_n.bin'],north
1988,10,1,8.069,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1988/nt_19881001_f08_v1.1_n.bin'],north
1988,10,2,8.185,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1988/nt_19881002_f08_v1.1_n.bin'],north
1988,10,3,8.155,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1988/nt_19881003_f08_v1.1_n.bin'],north
1988,10,4,8.232,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1988/nt_19881004_f08_v1.1_n.bin'],north
1988,10,5,8.305,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1988/nt_19881005_f08_v1.1_n.bin'],north
1988,10,6,8.482,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1988/nt_19881006_f08_v1.1_n.bin'],north
1988,10,7,8.575,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1988/nt_19881007_f08_v1.1_n.bin'],north
1988,10,8,8.649,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1988/nt_19881008_f08_v1.1_n.bin'],north
1988,10,9,8.675,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1988/nt_19881009_f08_v1.1_n.bin'],north
1988,10,10,8.77,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1988/nt_19881010_f08_v1.1_n.bin'],north
1988,10,11,8.81,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1988/nt_19881011_f08_v1.1_n.bin'],north
1988,10,12,8.868,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1988/nt_19881012_f08_v1.1_n.bin'],north
1988,10,13,8.959,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1988/nt_19881013_f08_v1.1_n.bin'],north
1988,10,14,9.171,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1988/nt_19881014_f08_v1.1_n.bin'],north
1988,10,15,9.289,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1988/nt_19881015_f08_v1.1_n.bin'],north
1988,10,16,9.358,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1988/nt_19881016_f08_v1.1_n.bin'],north
1988,10,17,9.34,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1988/nt_19881017_f08_v1.1_n.bin'],north
1988,10,18,9.34,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1988/nt_19881018_f08_v1.1_n.bin'],north
1988,10,19,9.377,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1988/nt_19881019_f08_v1.1_n.bin'],north
1988,10,20,9.421,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1988/nt_19881020_f08_v1.1_n.bin'],north
1988,10,21,9.445,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1988/nt_19881021_f08_v1.1_n.bin'],north
1988,10,22,9.537,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1988/nt_19881022_f08_v1.1_n.bin'],north
1988,10,23,9.561,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1988/nt_19881023_f08_v1.1_n.bin'],north
1988,10,24,9.61,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1988/nt_19881024_f08_v1.1_n.bin'],north
1988,10,25,9.7,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1988/nt_19881025_f08_v1.1_n.bin'],north
1988,10,26,9.797,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1988/nt_19881026_f08_v1.1_n.bin'],north
1988,10,27,9.828,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1988/nt_19881027_f08_v1.1_n.bin'],north
1988,10,28,9.8,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1988/nt_19881028_f08_v1.1_n.bin'],north
1988,10,29,9.879,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1988/nt_19881029_f08_v1.1_n.bin'],north
1988,10,30,9.978,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1988/nt_19881030_f08_v1.1_n.bin'],north
1988,10,31,10.021,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1988/nt_19881031_f08_v1.1_n.bin'],north
1988,11,1,10.162,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1988/nt_19881101_f08_v1.1_n.bin'],north
1988,11,2,10.21,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1988/nt_19881102_f08_v1.1_n.bin'],north
1988,11,3,10.36,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1988/nt_19881103_f08_v1.1_n.bin'],north
1988,11,4,10.373,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1988/nt_19881104_f08_v1.1_n.bin'],north
1988,11,5,10.391,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1988/nt_19881105_f08_v1.1_n.bin'],north
1988,11,6,10.436,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1988/nt_19881106_f08_v1.1_n.bin'],north
1988,11,7,10.555,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1988/nt_19881107_f08_v1.1_n.bin'],north
1988,11,8,10.642,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1988/nt_19881108_f08_v1.1_n.bin'],north
1988,11,9,10.767,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1988/nt_19881109_f08_v1.1_n.bin'],north
1988,11,10,10.895,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1988/nt_19881110_f08_v1.1_n.bin'],north
1988,11,11,10.951,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1988/nt_19881111_f08_v1.1_n.bin'],north
1988,11,12,11.069,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1988/nt_19881112_f08_v1.1_n.bin'],north
1988,11,13,11.175,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1988/nt_19881113_f08_v1.1_n.bin'],north
1988,11,14,11.297,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1988/nt_19881114_f08_v1.1_n.bin'],north
1988,11,15,11.397,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1988/nt_19881115_f08_v1.1_n.bin'],north
1988,11,16,11.512,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1988/nt_19881116_f08_v1.1_n.bin'],north
1988,11,17,11.511,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1988/nt_19881117_f08_v1.1_n.bin'],north
1988,11,18,11.523,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1988/nt_19881118_f08_v1.1_n.bin'],north
1988,11,19,11.574,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1988/nt_19881119_f08_v1.1_n.bin'],north
1988,11,20,11.667,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1988/nt_19881120_f08_v1.1_n.bin'],north
1988,11,21,11.761,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1988/nt_19881121_f08_v1.1_n.bin'],north
1988,11,22,11.913,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1988/nt_19881122_f08_v1.1_n.bin'],north
1988,11,23,11.997,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1988/nt_19881123_f08_v1.1_n.bin'],north
1988,11,24,12.055,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1988/nt_19881124_f08_v1.1_n.bin'],north
1988,11,25,12.096,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1988/nt_19881125_f08_v1.1_n.bin'],north
1988,11,26,12.116,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1988/nt_19881126_f08_v1.1_n.bin'],north
1988,11,27,12.203,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1988/nt_19881127_f08_v1.1_n.bin'],north
1988,11,28,12.326,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1988/nt_19881128_f08_v1.1_n.bin'],north
1988,11,29,12.465,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1988/nt_19881129_f08_v1.1_n.bin'],north
1988,11,30,12.526,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1988/nt_19881130_f08_v1.1_n.bin'],north
1988,12,1,12.699,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1988/nt_19881201_f08_v1.1_n.bin'],north
1988,12,2,12.704,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1988/nt_19881202_f08_v1.1_n.bin'],north
1988,12,3,12.827,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1988/nt_19881203_f08_v1.1_n.bin'],north
1988,12,4,12.905,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1988/nt_19881204_f08_v1.1_n.bin'],north
1988,12,5,13.008,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1988/nt_19881205_f08_v1.1_n.bin'],north
1988,12,6,13.117,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1988/nt_19881206_f08_v1.1_n.bin'],north
1988,12,7,13.181,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1988/nt_19881207_f08_v1.1_n.bin'],north
1988,12,8,13.292,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1988/nt_19881208_f08_v1.1_n.bin'],north
1988,12,9,13.303,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1988/nt_19881209_f08_v1.1_n.bin'],north
1988,12,10,13.374,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1988/nt_19881210_f08_v1.1_n.bin'],north
1988,12,11,13.437,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1988/nt_19881211_f08_v1.1_n.bin'],north
1988,12,12,13.512,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1988/nt_19881212_f08_v1.1_n.bin'],north
1988,12,13,13.629,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1988/nt_19881213_f08_v1.1_n.bin'],north
1988,12,14,13.695,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1988/nt_19881214_f08_v1.1_n.bin'],north
1988,12,15,13.746,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1988/nt_19881215_f08_v1.1_n.bin'],north
1988,12,16,13.749,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1988/nt_19881216_f08_v1.1_n.bin'],north
1988,12,17,13.778,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1988/nt_19881217_f08_v1.1_n.bin'],north
1988,12,18,13.747,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1988/nt_19881218_f08_v1.1_n.bin'],north
1988,12,19,13.819,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1988/nt_19881219_f08_v1.1_n.bin'],north
1988,12,20,13.815,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1988/nt_19881220_f08_v1.1_n.bin'],north
1988,12,21,13.919,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1988/nt_19881221_f08_v1.1_n.bin'],north
1988,12,22,13.976,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1988/nt_19881222_f08_v1.1_n.bin'],north
1988,12,23,14.099,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1988/nt_19881223_f08_v1.1_n.bin'],north
1988,12,24,14.071,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1988/nt_19881224_f08_v1.1_n.bin'],north
1988,12,25,14.103,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1988/nt_19881225_f08_v1.1_n.bin'],north
1988,12,26,14.124,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1988/nt_19881226_f08_v1.1_n.bin'],north
1988,12,27,14.116,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1988/nt_19881227_f08_v1.1_n.bin'],north
1988,12,28,14.115,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1988/nt_19881228_f08_v1.1_n.bin'],north
1988,12,29,14.141,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1988/nt_19881229_f08_v1.1_n.bin'],north
1988,12,30,14.18,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1988/nt_19881230_f08_v1.1_n.bin'],north
1988,12,31,14.211,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1988/nt_19881231_f08_v1.1_n.bin'],north
1989,1,1,14.261,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890101_f08_v1.1_n.bin'],north
1989,1,2,14.313,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890102_f08_v1.1_n.bin'],north
1989,1,3,14.402,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890103_f08_v1.1_n.bin'],north
1989,1,4,14.417,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890104_f08_v1.1_n.bin'],north
1989,1,5,14.381,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890105_f08_v1.1_n.bin'],north
1989,1,6,14.359,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890106_f08_v1.1_n.bin'],north
1989,1,7,14.42,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890107_f08_v1.1_n.bin'],north
1989,1,8,14.548,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890108_f08_v1.1_n.bin'],north
1989,1,9,14.701,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890109_f08_v1.1_n.bin'],north
1989,1,10,14.755,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890110_f08_v1.1_n.bin'],north
1989,1,11,14.819,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890111_f08_v1.1_n.bin'],north
1989,1,12,14.886,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890112_f08_v1.1_n.bin'],north
1989,1,13,14.921,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890113_f08_v1.1_n.bin'],north
1989,1,14,14.997,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890114_f08_v1.1_n.bin'],north
1989,1,15,15.011,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890115_f08_v1.1_n.bin'],north
1989,1,16,14.956,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890116_f08_v1.1_n.bin'],north
1989,1,17,15.012,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890117_f08_v1.1_n.bin'],north
1989,1,18,15.08,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890118_f08_v1.1_n.bin'],north
1989,1,19,15.166,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890119_f08_v1.1_n.bin'],north
1989,1,20,15.165,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890120_f08_v1.1_n.bin'],north
1989,1,21,15.265,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890121_f08_v1.1_n.bin'],north
1989,1,22,15.288,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890122_f08_v1.1_n.bin'],north
1989,1,23,15.378,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890123_f08_v1.1_n.bin'],north
1989,1,24,15.369,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890124_f08_v1.1_n.bin'],north
1989,1,25,15.38,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890125_f08_v1.1_n.bin'],north
1989,1,26,15.373,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890126_f08_v1.1_n.bin'],north
1989,1,27,15.43,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890127_f08_v1.1_n.bin'],north
1989,1,28,15.502,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890128_f08_v1.1_n.bin'],north
1989,1,29,15.364,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890129_f08_v1.1_n.bin'],north
1989,1,30,15.319,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890130_f08_v1.1_n.bin'],north
1989,1,31,15.361,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890131_f08_v1.1_n.bin'],north
1989,2,1,15.386,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890201_f08_v1.1_n.bin'],north
1989,2,2,15.427,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890202_f08_v1.1_n.bin'],north
1989,2,3,15.454,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890203_f08_v1.1_n.bin'],north
1989,2,4,15.378,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890204_f08_v1.1_n.bin'],north
1989,2,5,15.482,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890205_f08_v1.1_n.bin'],north
1989,2,6,15.463,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890206_f08_v1.1_n.bin'],north
1989,2,7,15.485,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890207_f08_v1.1_n.bin'],north
1989,2,8,15.515,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890208_f08_v1.1_n.bin'],north
1989,2,9,15.577,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890209_f08_v1.1_n.bin'],north
1989,2,10,15.594,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890210_f08_v1.1_n.bin'],north
1989,2,11,15.473,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890211_f08_v1.1_n.bin'],north
1989,2,12,15.383,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890212_f08_v1.1_n.bin'],north
1989,2,13,15.424,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890213_f08_v1.1_n.bin'],north
1989,2,14,15.465,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890214_f08_v1.1_n.bin'],north
1989,2,15,15.503,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890215_f08_v1.1_n.bin'],north
1989,2,16,15.368,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890216_f08_v1.1_n.bin'],north
1989,2,17,15.314,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890217_f08_v1.1_n.bin'],north
1989,2,18,15.396,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890218_f08_v1.1_n.bin'],north
